"GEO","Date","Employed_working","Employed_absent","Unemployed","Not_in_LF","16_to_24_years","25_to_34_years","35_to_44_years","45_to_54_years","55_to_64_years","over_65_years","Male","Female","Married","Common_Law","Widowed","Separated","Divorced","Single","Minimal_Educ","Some_High_School","High_School","Some_Postsecondary","Postsecondary","Bachelors","Above_Bachelors","Employee","Self_Employed","New_immigrant","Old_immigrant","Non_immigrant","Unattached","Couple/Dual/no_kid","Couple/Dual/young_kid","Couple/Dual/old_kid","Couple/Single_earn/no_kid","Couple/Single_earn/young_kid","Couple/Single_earn/old_kid","Couple/Non_earn/no_kid","Couple/Non_earn/young_kid","Couple/Non_earn/old_kid","Lone/Empl/young_kid","Lone/Empl/old_kid","Lone/Unempl/young_kid","Lone/Unempl/old_kid","Other_Fam","YKID_newborn_preK","YKID_schoolage","YKID_Teen","YKID_adult","HRLYEARN"
"Hamilton",2017-09-01,0.59303,0.04739,0.02648,0.3331,0.14913,0.15401,0.1561,0.18955,0.17143,0.17979,0.4878,0.5122,0.49477,0.09338,0.04042,0.03136,0.05296,0.28711,0.04251,0.10592,0.23136,0.05575,0.3122,0.17213,0.08014,0.59233,0.10453,0.04739,0.1993,0.75331,0.14077,0.12753,0.21533,0.07178,0.07875,0.05436,0.02787,0.10314,0.01324,0.00697,0.03554,0.03833,0.00906,0.00279,0.07456,0.10174,0.08223,0.06272,0.07247,26.5798708010336
"Hamilton",2017-10-01,0.58885,0.04181,0.02787,0.34146,0.14983,0.14564,0.17073,0.18746,0.16794,0.1784,0.49268,0.50732,0.49895,0.08641,0.0453,0.02509,0.04808,0.29617,0.0453,0.10941,0.22997,0.05575,0.29617,0.177,0.08641,0.58606,0.09686,0.05226,0.18955,0.75819,0.14146,0.12125,0.22857,0.06829,0.07038,0.05784,0.0223,0.10662,0.01463,0.01185,0.03833,0.02997,0.00557,0.00279,0.08014,0.10523,0.08223,0.07038,0.06829,27.477691309987
"Hamilton",2017-11-01,0.59397,0.04137,0.02525,0.33941,0.14095,0.15638,0.17181,0.18163,0.15919,0.19004,0.49018,0.50982,0.4986,0.08836,0.03997,0.02454,0.04909,0.29944,0.03997,0.10659,0.23352,0.06031,0.30154,0.17321,0.08485,0.59537,0.09397,0.06031,0.19215,0.74755,0.13885,0.13604,0.2209,0.06311,0.07784,0.06381,0.01473,0.10449,0.01543,0.00771,0.03506,0.03086,0.01122,0.0014,0.07854,0.1094,0.08555,0.06311,0.05961,27.06625
"Hamilton",2017-12-01,0.58445,0.04452,0.02827,0.34276,0.13922,0.15406,0.15901,0.18869,0.16961,0.1894,0.49399,0.50601,0.51095,0.09046,0.04028,0.02686,0.04523,0.28622,0.04382,0.09894,0.22968,0.0629,0.30035,0.17809,0.08622,0.6,0.08975,0.05866,0.21201,0.72933,0.13286,0.13357,0.21908,0.06643,0.08622,0.07208,0.01343,0.10742,0.01272,0.01272,0.03463,0.01484,0.00989,0.00283,0.08127,0.10389,0.08693,0.06855,0.05866,27.0498300653595
"Hamilton",2018-01-01,0.57654,0.03862,0.03581,0.34902,0.14958,0.14888,0.1552,0.17978,0.17065,0.19593,0.50492,0.49508,0.49157,0.10253,0.03652,0.02317,0.05197,0.29424,0.04986,0.10393,0.24017,0.0625,0.29565,0.16784,0.08006,0.58427,0.09831,0.04705,0.2198,0.73315,0.14958,0.11447,0.22051,0.0632,0.0927,0.07093,0.02037,0.11657,0.00702,0.01194,0.03511,0.01194,0.01264,0.0014,0.07163,0.09902,0.08708,0.06461,0.05688,27.5600405405405
"Hamilton",2018-02-01,0.56272,0.03827,0.03685,0.36215,0.14529,0.1467,0.14103,0.17505,0.17222,0.2197,0.49823,0.50177,0.5039,0.10276,0.04111,0.02126,0.05457,0.2764,0.05174,0.10206,0.22821,0.06804,0.29766,0.16513,0.08717,0.58115,0.08363,0.05528,0.22962,0.7151,0.14883,0.10843,0.23104,0.06875,0.09284,0.06308,0.01843,0.13111,0.00354,0.01205,0.02906,0.01347,0.01063,0.00283,0.06591,0.09213,0.09142,0.06237,0.05741,27.7784583901774
"Hamilton",2018-03-01,0.5214,0.07368,0.03368,0.37123,0.14316,0.13965,0.15018,0.17895,0.16912,0.21895,0.49193,0.50807,0.50456,0.09684,0.04281,0.02596,0.05895,0.27088,0.05053,0.10105,0.21895,0.06456,0.31649,0.16772,0.0807,0.6,0.07368,0.05053,0.22807,0.7214,0.15719,0.10386,0.21754,0.05193,0.10105,0.06316,0.02526,0.13053,0.00491,0.00491,0.0393,0.01404,0.01123,0.00491,0.07018,0.08632,0.09123,0.06175,0.05193,28.49324
"Hamilton",2018-04-01,0.55937,0.03362,0.02361,0.3834,0.14378,0.14378,0.15451,0.15808,0.18026,0.2196,0.48355,0.51645,0.51001,0.10014,0.04077,0.03076,0.06223,0.25608,0.05007,0.11087,0.21817,0.06438,0.31903,0.16023,0.07725,0.57296,0.08727,0.05365,0.22175,0.72461,0.14735,0.10157,0.23033,0.05365,0.09299,0.06795,0.02146,0.13305,0.00143,0.00501,0.04363,0.0186,0.01216,0.00143,0.06938,0.09871,0.09657,0.06009,0.05007,28.2683753501401
"Hamilton",2018-05-01,0.57091,0.03744,0.03168,0.35997,0.14975,0.13391,0.15191,0.16127,0.1879,0.21526,0.4802,0.5198,0.50612,0.08999,0.0468,0.03312,0.06048,0.2635,0.0468,0.10511,0.21454,0.05688,0.32829,0.16415,0.08423,0.58963,0.07847,0.04608,0.21886,0.73506,0.15047,0.08711,0.22678,0.05832,0.09647,0.07199,0.02376,0.13103,0.00144,0.00792,0.04032,0.02376,0.01152,0.00288,0.06623,0.09575,0.09503,0.05976,0.05904,27.818552097429
"Hamilton",2018-06-01,0.57244,0.03622,0.02841,0.36293,0.15483,0.13565,0.14986,0.15625,0.17898,0.22443,0.48082,0.51918,0.5,0.08878,0.04759,0.0348,0.06179,0.26705,0.04616,0.10511,0.22088,0.0625,0.31392,0.16406,0.08736,0.58239,0.08452,0.04119,0.22585,0.73295,0.15057,0.10511,0.21733,0.06392,0.08168,0.07528,0.02344,0.12713,0.00142,0.00497,0.04048,0.02273,0.01349,0.0071,0.06534,0.08878,0.09375,0.06037,0.05966,27.9175067385445
"Hamilton",2018-07-01,0.53166,0.07237,0.03688,0.35908,0.15031,0.14614,0.14962,0.15866,0.18441,0.21086,0.47599,0.52401,0.49756,0.09743,0.0501,0.03619,0.05706,0.26166,0.03758,0.10508,0.22199,0.04871,0.32359,0.17258,0.09047,0.58664,0.07724,0.03827,0.22408,0.73765,0.14335,0.10647,0.2039,0.06333,0.08003,0.08003,0.02296,0.12804,0.00487,0.00139,0.03967,0.02157,0.00905,0.00626,0.08907,0.08699,0.08768,0.06472,0.05915,27.6330394736842
"Hamilton",2018-08-01,0.49554,0.09609,0.04049,0.36788,0.1558,0.14688,0.14825,0.16884,0.18119,0.19904,0.48593,0.51407,0.49417,0.10226,0.04598,0.02745,0.0604,0.26973,0.035,0.10707,0.22855,0.05353,0.31091,0.18119,0.08373,0.5779,0.08717,0.04187,0.21414,0.74399,0.14139,0.11256,0.19767,0.05971,0.08442,0.07893,0.02677,0.12697,0.00755,0.00412,0.04324,0.0199,0.00549,0.00755,0.08373,0.08922,0.07893,0.0652,0.05971,26.8438783783784
"Hamilton",2018-09-01,0.5603,0.03101,0.03377,0.37491,0.14886,0.14817,0.1468,0.16471,0.18952,0.20193,0.4907,0.5093,0.48794,0.09304,0.04962,0.02757,0.06892,0.27292,0.03997,0.1082,0.23708,0.05789,0.29773,0.16885,0.09028,0.56444,0.0958,0.04755,0.20813,0.74431,0.15231,0.11509,0.20675,0.05582,0.08615,0.06203,0.02412,0.12267,0.00689,0.00207,0.03859,0.01723,0.01309,0.00414,0.09304,0.08684,0.07581,0.06272,0.051,27.0633333333333
"Hamilton",2018-10-01,0.55961,0.0448,0.03032,0.36527,0.14955,0.13784,0.13853,0.18194,0.18539,0.20675,0.49276,0.50724,0.48794,0.09442,0.05513,0.02274,0.06685,0.27292,0.04066,0.10062,0.23846,0.06272,0.30462,0.1654,0.08753,0.58098,0.0889,0.0448,0.21916,0.73604,0.15231,0.13232,0.19711,0.06685,0.08408,0.05651,0.02343,0.12267,0.00551,0.00138,0.04066,0.02343,0.00758,0.00414,0.08201,0.07581,0.06961,0.06547,0.05996,27.2467639257294
"Hamilton",2018-11-01,0.57271,0.03809,0.02562,0.36357,0.14058,0.14335,0.13781,0.1849,0.18421,0.20914,0.4903,0.5097,0.49861,0.09211,0.05679,0.02562,0.06302,0.26385,0.03947,0.09765,0.23338,0.0651,0.3054,0.16828,0.09072,0.57341,0.09903,0.04224,0.22853,0.72922,0.15097,0.15097,0.19529,0.06925,0.08102,0.04986,0.02355,0.12258,0.00416,NA,0.04086,0.02285,0.00831,0.00554,0.07479,0.08241,0.06856,0.05886,0.06025,27.9013235294118
"Hamilton",2018-12-01,0.57025,0.04683,0.02204,0.36088,0.14256,0.14187,0.14876,0.1832,0.18526,0.19835,0.48829,0.51171,0.50482,0.09298,0.05923,0.02204,0.05923,0.26171,0.03788,0.10193,0.23829,0.05579,0.30992,0.16253,0.09366,0.58471,0.09642,0.04339,0.22727,0.72934,0.14876,0.16598,0.17837,0.06474,0.07989,0.05647,0.02135,0.11915,0.00413,0.00207,0.03926,0.0186,0.00758,0.00138,0.09229,0.08196,0.06887,0.0551,0.05785,28.5740629095675
"Hamilton",2019-01-01,0.56736,0.04134,0.02281,0.3685,0.12473,0.14113,0.15538,0.1846,0.17962,0.21454,0.49608,0.50392,0.52815,0.09052,0.05702,0.02566,0.05631,0.24234,0.03635,0.09836,0.23806,0.05061,0.31789,0.16108,0.09765,0.58161,0.09551,0.04348,0.2402,0.71632,0.14683,0.15467,0.18746,0.06557,0.08268,0.05631,0.02352,0.13542,0.00143,0.00214,0.02922,0.02138,0.00428,0.00214,0.08696,0.08696,0.0784,0.04989,0.05916,28.1733333333333
"Hamilton",2019-02-01,0.5704,0.04765,0.02238,0.35957,0.11986,0.15018,0.14946,0.17978,0.18195,0.21877,0.48448,0.51552,0.52274,0.09242,0.06065,0.02671,0.05199,0.24549,0.03827,0.09603,0.24116,0.0491,0.31841,0.16751,0.08953,0.58989,0.0917,0.04477,0.24332,0.71191,0.15018,0.16823,0.17329,0.07942,0.07365,0.04693,0.03249,0.13863,NA,0.00217,0.02455,0.01949,0.00433,0.00505,0.08159,0.0852,0.07292,0.03899,0.07076,29.0332611637348
"Hamilton",2019-03-01,0.52798,0.07532,0.02009,0.37661,0.12267,0.14921,0.1571,0.17647,0.18077,0.21377,0.49785,0.50215,0.53659,0.09326,0.06241,0.02511,0.04376,0.23888,0.04017,0.10617,0.22669,0.04591,0.32138,0.17145,0.08824,0.57819,0.08824,0.04519,0.2439,0.7109,0.14921,0.16571,0.19512,0.07747,0.0825,0.05022,0.02296,0.1363,0.00574,0.00215,0.0208,0.01435,0.00359,0.00574,0.06815,0.09756,0.07317,0.04448,0.06313,28.6935773480663
"Hamilton",2019-04-01,0.54092,0.04716,0.02358,0.38835,0.12483,0.15118,0.1595,0.17129,0.1699,0.2233,0.50069,0.49931,0.54993,0.08322,0.05825,0.02427,0.04508,0.23925,0.03953,0.11859,0.22191,0.04369,0.30999,0.1706,0.0957,0.56311,0.09085,0.04854,0.23301,0.71845,0.14494,0.15049,0.19001,0.07351,0.09085,0.06935,0.01872,0.13731,0.00763,0.00208,0.01734,0.01595,0.00971,0.00208,0.07004,0.10264,0.07351,0.05062,0.05756,28.8377762430939
"Hamilton",2019-05-01,0.55707,0.0462,0.03397,0.36277,0.12704,0.15693,0.16508,0.17459,0.16236,0.21399,0.49321,0.50679,0.54823,0.08356,0.05231,0.02582,0.0462,0.24389,0.03736,0.12092,0.20924,0.04484,0.31726,0.17052,0.09986,0.56929,0.09239,0.05842,0.21739,0.72418,0.13859,0.14606,0.1875,0.08356,0.09511,0.06929,0.0163,0.1284,0.01291,0.00272,0.02242,0.0163,0.00951,0.00476,0.06658,0.09715,0.08288,0.05299,0.0625,29.0214586070959
"Hamilton",2019-06-01,0.57191,0.03799,0.02917,0.36092,0.13161,0.13976,0.16147,0.17978,0.1635,0.22388,0.48643,0.51357,0.54342,0.08209,0.05224,0.02985,0.04885,0.24355,0.03935,0.11398,0.21438,0.04953,0.32361,0.17028,0.08887,0.57259,0.0882,0.0692,0.20896,0.72185,0.13976,0.1479,0.19335,0.08412,0.08005,0.05563,0.02239,0.1384,0.01221,0.00611,0.02442,0.0156,0.0095,0.00407,0.06649,0.08345,0.08955,0.05495,0.06649,28.7581748071979
"Hamilton",2019-07-01,0.51727,0.0739,0.03867,0.37017,0.13605,0.14227,0.15815,0.17403,0.16367,0.22583,0.47928,0.52072,0.51934,0.08771,0.05525,0.02831,0.0511,0.25829,0.03384,0.11188,0.2134,0.05249,0.33356,0.16782,0.08702,0.57459,0.07873,0.06837,0.18992,0.74171,0.1471,0.125,0.17127,0.08218,0.08978,0.06768,0.0221,0.14296,0.01519,0.00276,0.02624,0.01519,0.01105,0.00414,0.07735,0.08702,0.07873,0.05387,0.06285,28.5534
"Hamilton",2019-08-01,0.5218,0.09423,0.03657,0.3474,0.14487,0.13924,0.16174,0.16948,0.16315,0.22152,0.49015,0.50985,0.52461,0.08509,0.04923,0.02672,0.05063,0.26371,0.03305,0.1083,0.22082,0.04782,0.34037,0.16245,0.0872,0.59212,0.07736,0.0647,0.1948,0.74051,0.14698,0.13572,0.1737,0.0879,0.08017,0.0647,0.01758,0.14205,0.01477,0.00633,0.03024,0.01406,0.00844,0.00422,0.07314,0.08087,0.08228,0.05415,0.06681,28.1389466840052
"Hamilton",2019-09-01,0.56732,0.04558,0.03296,0.35414,0.13745,0.15077,0.15288,0.1662,0.1683,0.2244,0.48738,0.51262,0.51823,0.08205,0.05189,0.02314,0.05259,0.27209,0.03647,0.10519,0.22791,0.05259,0.32679,0.16059,0.09046,0.59397,0.08345,0.07924,0.18794,0.73282,0.15568,0.14446,0.16059,0.09116,0.08836,0.07293,0.01473,0.12833,0.00561,0.00842,0.02665,0.01753,0.01122,0.00281,0.07153,0.08205,0.07994,0.04348,0.07153,28.8698811096433
"Hamilton",2019-10-01,0.57766,0.05518,0.02248,0.34469,0.13828,0.14986,0.15123,0.16349,0.17711,0.22003,0.48569,0.51431,0.51839,0.07629,0.0545,0.02452,0.05041,0.27589,0.03542,0.09673,0.2248,0.05926,0.34196,0.15668,0.08515,0.6124,0.08038,0.07221,0.18733,0.74046,0.1594,0.13624,0.17575,0.09537,0.07493,0.06199,0.01158,0.13283,0.00477,0.00613,0.03065,0.02452,0.00477,0.00409,0.07698,0.08787,0.08106,0.04223,0.07493,29.0845018450185
"Hamilton",2019-11-01,0.58021,0.04382,0.02473,0.35124,0.13286,0.14841,0.147,0.17102,0.18163,0.21908,0.48269,0.51731,0.51731,0.0735,0.06078,0.02049,0.04806,0.27986,0.03604,0.09611,0.2318,0.053,0.33852,0.16678,0.07774,0.60707,0.07845,0.06996,0.18233,0.7477,0.17102,0.12721,0.17668,0.08481,0.07774,0.07208,0.01413,0.13569,0.00283,0.00636,0.02686,0.02261,0.00283,0.00424,0.07491,0.09117,0.08551,0.03958,0.06996,29.2584774193548
"Hamilton",2019-12-01,0.5781,0.05109,0.0219,0.34891,0.13577,0.16058,0.14818,0.1635,0.16934,0.22263,0.4781,0.5219,0.51971,0.06277,0.0635,0.01971,0.0438,0.29051,0.03431,0.10219,0.22555,0.05255,0.33869,0.16423,0.08248,0.60803,0.07518,0.06569,0.19416,0.74015,0.16715,0.13285,0.17883,0.07518,0.06642,0.06861,0.02044,0.1292,0.00365,0.00292,0.03139,0.02847,0.00219,0.00365,0.08905,0.09489,0.0854,0.03796,0.06715,29.26843832021
"Montreal",2017-01-01,0.55574,0.04723,0.04585,0.35118,0.1469,0.15623,0.16667,0.17985,0.15953,0.19083,0.48545,0.51455,0.36024,0.18424,0.04201,0.02032,0.06398,0.32921,0.07057,0.09171,0.15211,0.07029,0.33196,0.18479,0.09857,0.59198,0.08347,0.0777,0.18781,0.73449,0.22845,0.10351,0.19412,0.03926,0.0777,0.07111,0.01922,0.09967,0.00632,0.00686,0.03899,0.01538,0.0162,0.00549,0.0777,0.10956,0.08567,0.0497,0.04503,25.424648478489
"Montreal",2017-02-01,0.54707,0.04983,0.04873,0.35437,0.14867,0.15947,0.16528,0.17885,0.16085,0.18688,0.48837,0.51163,0.35797,0.18632,0.04125,0.02104,0.06368,0.32973,0.07226,0.09053,0.15227,0.07004,0.32669,0.18882,0.09939,0.5897,0.08499,0.08306,0.18992,0.72702,0.22924,0.10576,0.19297,0.03461,0.07973,0.06783,0.01606,0.09801,0.01163,0.00775,0.03433,0.01827,0.01689,0.00498,0.08195,0.11573,0.08306,0.04623,0.04264,25.8349488972566
"Montreal",2017-03-01,0.55852,0.04654,0.04709,0.34785,0.15324,0.16494,0.16875,0.17175,0.15324,0.18808,0.48612,0.51388,0.36282,0.18835,0.04056,0.02123,0.06424,0.32281,0.07077,0.08764,0.14725,0.07077,0.32716,0.18944,0.10697,0.59036,0.08628,0.08655,0.18998,0.72346,0.22401,0.1067,0.18781,0.03239,0.07812,0.07158,0.01579,0.10343,0.01007,0.01225,0.03783,0.01824,0.01334,0.00463,0.08383,0.12657,0.07431,0.04736,0.04328,25.2315987460815
"Montreal",2017-04-01,0.5579,0.04978,0.04762,0.3447,0.15476,0.16667,0.16694,0.17316,0.15016,0.18831,0.48728,0.51272,0.36337,0.18885,0.04302,0.02192,0.06196,0.32089,0.06818,0.08956,0.1461,0.06845,0.33306,0.18777,0.10687,0.59334,0.08739,0.0901,0.18588,0.72403,0.22132,0.10741,0.19751,0.03626,0.07495,0.06142,0.01434,0.10687,0.01028,0.01028,0.03788,0.02165,0.01515,0.00433,0.08036,0.12554,0.07657,0.0487,0.04383,25.2749870533402
"Montreal",2017-05-01,0.57985,0.0459,0.04264,0.33161,0.151,0.16974,0.16323,0.1692,0.15508,0.19174,0.48696,0.51304,0.36638,0.19066,0.04427,0.02281,0.05894,0.31695,0.0679,0.08881,0.14096,0.06898,0.33867,0.19093,0.10375,0.59587,0.09153,0.09017,0.18523,0.72461,0.22488,0.10891,0.20451,0.04345,0.07387,0.05595,0.01304,0.10864,0.01141,0.00923,0.03531,0.01874,0.01114,0.00163,0.0793,0.12493,0.0755,0.04861,0.044,25.3554137235116
"Montreal",2017-06-01,0.58919,0.04418,0.0472,0.31943,0.15477,0.16191,0.16822,0.16795,0.15038,0.19676,0.48738,0.51262,0.37239,0.18661,0.04775,0.02058,0.05324,0.31943,0.06504,0.09111,0.14325,0.0697,0.32986,0.19265,0.1084,0.5955,0.0944,0.0966,0.18963,0.71378,0.21954,0.12377,0.20856,0.04583,0.06614,0.04912,0.01674,0.10593,0.01345,0.00796,0.03513,0.02031,0.0129,0.00082,0.07382,0.12569,0.07272,0.04912,0.0472,24.9968822637696
"Montreal",2017-07-01,0.54188,0.08994,0.0475,0.32069,0.14896,0.16301,0.16807,0.17088,0.1498,0.19927,0.48173,0.51827,0.37099,0.18044,0.05003,0.02192,0.05593,0.32069,0.06183,0.09275,0.14109,0.07139,0.3308,0.19252,0.10961,0.59949,0.09134,0.08994,0.19337,0.71669,0.21979,0.12029,0.19365,0.04581,0.06071,0.05846,0.01771,0.10849,0.01714,0.00675,0.04019,0.01827,0.01265,0.00056,0.07954,0.11832,0.08291,0.04975,0.04525,25.0039132679401
"Montreal",2017-08-01,0.5,0.1224,0.05166,0.32594,0.14879,0.15778,0.17631,0.17041,0.15048,0.19624,0.48287,0.51713,0.36805,0.17799,0.04997,0.0219,0.05531,0.32678,0.06008,0.09601,0.13841,0.06822,0.33829,0.19315,0.10584,0.59517,0.09236,0.08928,0.18894,0.72179,0.22403,0.11791,0.18866,0.04716,0.06457,0.0598,0.0146,0.10472,0.01656,0.00646,0.04127,0.01628,0.016,0.00112,0.08085,0.1137,0.08478,0.05138,0.04436,25.3684881889764
"Montreal",2017-09-01,0.58089,0.04353,0.0438,0.33178,0.14974,0.15768,0.17766,0.17054,0.15658,0.18779,0.4807,0.5193,0.36354,0.1793,0.04736,0.02354,0.05749,0.32877,0.05858,0.0928,0.14536,0.06844,0.33616,0.20038,0.09828,0.59732,0.09472,0.09609,0.18779,0.71612,0.22256,0.11716,0.2023,0.05229,0.06734,0.05694,0.01506,0.0939,0.01752,0.00465,0.04161,0.02217,0.01615,0.00109,0.06926,0.11251,0.08815,0.05502,0.04873,25.6646110542477
"Montreal",2017-10-01,0.58431,0.03963,0.04455,0.33151,0.1443,0.16152,0.18092,0.16152,0.15961,0.19213,0.48183,0.51817,0.3654,0.17436,0.04591,0.02514,0.05739,0.33178,0.06122,0.08992,0.15441,0.06423,0.33014,0.20197,0.09811,0.5947,0.09156,0.09511,0.19404,0.71085,0.22465,0.11287,0.20415,0.05001,0.06641,0.05029,0.01694,0.09866,0.01694,0.00465,0.04291,0.02514,0.01121,0.00137,0.07379,0.11096,0.0891,0.05083,0.05029,25.7373778004073
"Montreal",2017-11-01,0.57903,0.03834,0.03669,0.34593,0.14345,0.15503,0.18372,0.16993,0.15779,0.19007,0.48,0.52,0.3589,0.17683,0.04579,0.024,0.06152,0.33297,0.06317,0.08966,0.15283,0.06648,0.3291,0.2,0.09876,0.59531,0.08552,0.09959,0.18869,0.71172,0.22041,0.11862,0.2,0.04828,0.0629,0.05048,0.01352,0.09572,0.01738,0.0069,0.0491,0.02593,0.01103,0.0011,0.07862,0.11228,0.08772,0.05214,0.04717,25.8129660144181
"Montreal",2017-12-01,0.58345,0.0359,0.03535,0.3453,0.1521,0.15374,0.17895,0.16717,0.16087,0.18717,0.48205,0.51795,0.35955,0.1732,0.04522,0.02302,0.06193,0.33708,0.06139,0.09098,0.151,0.06824,0.33242,0.20581,0.09016,0.60208,0.08249,0.09893,0.19074,0.71033,0.21842,0.10222,0.19266,0.05234,0.06687,0.05865,0.01589,0.09674,0.01261,0.00767,0.04796,0.03097,0.01178,0.00274,0.08249,0.1088,0.08989,0.05042,0.05563,25.6711947127605
"Montreal",2018-01-01,0.57233,0.04548,0.04301,0.33918,0.15288,0.15753,0.17945,0.1611,0.16685,0.18219,0.48356,0.51644,0.36164,0.17534,0.04548,0.02219,0.06027,0.33507,0.06356,0.08466,0.1463,0.06986,0.33425,0.20767,0.0937,0.5989,0.08712,0.09699,0.1937,0.70932,0.22219,0.10575,0.18795,0.05781,0.06438,0.06192,0.0211,0.09342,0.01671,0.00712,0.04438,0.03041,0.01342,0.00164,0.07178,0.11178,0.0863,0.05123,0.06,26.1102982005141
"Montreal",2018-02-01,0.56878,0.04345,0.04678,0.34099,0.15417,0.15832,0.17382,0.16745,0.16883,0.17741,0.48215,0.51785,0.36479,0.18295,0.04401,0.02076,0.05895,0.32854,0.06172,0.08497,0.14254,0.07141,0.34099,0.20565,0.09272,0.60116,0.08054,0.09798,0.19541,0.70662,0.21699,0.10518,0.19015,0.05978,0.06394,0.06255,0.02602,0.0977,0.01467,0.00664,0.03958,0.02629,0.01439,0.00221,0.0739,0.10711,0.09106,0.05065,0.06255,25.8449170984456
"Montreal",2018-03-01,0.56499,0.04888,0.04342,0.34271,0.15238,0.15866,0.17094,0.1704,0.16521,0.18241,0.4817,0.5183,0.36346,0.18159,0.04724,0.02294,0.05762,0.32714,0.06226,0.08602,0.14528,0.07045,0.34599,0.19443,0.09558,0.60786,0.07673,0.08766,0.20262,0.70972,0.21928,0.11278,0.1805,0.06117,0.06663,0.05871,0.02239,0.09803,0.0142,0.00737,0.03905,0.0284,0.01229,0.00218,0.07701,0.10459,0.08629,0.0456,0.06253,25.7072653475393
"Montreal",2018-04-01,0.56614,0.04355,0.04137,0.34894,0.15106,0.16304,0.16331,0.17719,0.16113,0.18427,0.47714,0.52286,0.35765,0.18753,0.04872,0.02422,0.05934,0.32254,0.05689,0.0871,0.14181,0.07921,0.34268,0.19597,0.09635,0.60615,0.07784,0.092,0.19706,0.71094,0.22591,0.11051,0.17311,0.06315,0.0724,0.06723,0.02477,0.09581,0.01279,0.00599,0.03702,0.02286,0.0117,0.00272,0.07403,0.10452,0.08574,0.04491,0.06287,25.7098522669384
"Montreal",2018-05-01,0.58697,0.04261,0.04288,0.32754,0.14545,0.16228,0.17123,0.17096,0.16445,0.18562,0.48195,0.51805,0.36228,0.18697,0.04478,0.02551,0.05753,0.32293,0.05536,0.09064,0.14057,0.07653,0.34573,0.19376,0.09742,0.61167,0.07951,0.09444,0.19593,0.70963,0.22904,0.11099,0.18942,0.06431,0.07028,0.05726,0.01737,0.09742,0.01357,0.00516,0.03365,0.0228,0.01031,0.00461,0.07381,0.10556,0.08548,0.04695,0.06106,25.7256581532416
"Montreal",2018-06-01,0.58506,0.04935,0.04108,0.32451,0.13234,0.1668,0.17645,0.17149,0.16322,0.18969,0.47918,0.52082,0.37083,0.18748,0.04687,0.02399,0.05624,0.31459,0.05707,0.09236,0.14309,0.06975,0.34629,0.19162,0.09981,0.60629,0.08326,0.10036,0.20458,0.69506,0.22553,0.12021,0.18583,0.05569,0.07058,0.06176,0.01572,0.10284,0.01654,0.00524,0.03695,0.02206,0.008,0.00496,0.0681,0.10835,0.0863,0.04742,0.05514,25.7055583250249
"Montreal",2018-07-01,0.52311,0.10344,0.04228,0.33117,0.13275,0.16037,0.17785,0.17277,0.16404,0.19222,0.47943,0.52057,0.37937,0.18546,0.04256,0.02227,0.05806,0.31229,0.05158,0.09442,0.14684,0.06933,0.33906,0.19955,0.09921,0.6071,0.07976,0.10118,0.1987,0.70011,0.22745,0.11387,0.19025,0.05073,0.07666,0.06426,0.01747,0.10851,0.01522,0.00451,0.03326,0.01888,0.01043,0.00592,0.06257,0.10992,0.08766,0.04791,0.05214,25.4698868894602
"Montreal",2018-08-01,0.51176,0.1142,0.04676,0.32729,0.12298,0.1635,0.18277,0.16917,0.16407,0.19751,0.48201,0.51799,0.3868,0.18079,0.04562,0.02239,0.06149,0.30292,0.05157,0.09804,0.1448,0.06206,0.32871,0.20799,0.10683,0.59564,0.09209,0.10485,0.19779,0.69736,0.23406,0.11873,0.18504,0.04846,0.07481,0.06631,0.01133,0.11221,0.01332,0.00255,0.03655,0.02012,0.0102,0.00822,0.05809,0.11391,0.08501,0.04789,0.04761,26.0140021119324
"Montreal",2018-09-01,0.57821,0.04637,0.03827,0.33715,0.12263,0.16564,0.19022,0.16592,0.15838,0.19721,0.48296,0.51704,0.38687,0.1852,0.04581,0.01844,0.0595,0.30419,0.05112,0.09385,0.14525,0.06397,0.33017,0.20698,0.10866,0.59274,0.09274,0.1081,0.18939,0.70251,0.22765,0.13045,0.18855,0.05056,0.07151,0.06425,0.01117,0.10894,0.01341,0.00168,0.0324,0.02067,0.01061,0.00866,0.0595,0.11676,0.07961,0.04888,0.04804,26.078456725756
"Montreal",2018-10-01,0.58465,0.04073,0.03491,0.33971,0.11748,0.16653,0.1959,0.16459,0.16182,0.19368,0.48573,0.51427,0.39041,0.1826,0.04489,0.01663,0.05791,0.30756,0.05486,0.0859,0.1463,0.06096,0.33444,0.20809,0.10945,0.59435,0.09338,0.11,0.19174,0.69825,0.22388,0.12607,0.19285,0.0471,0.06567,0.06318,0.01302,0.11333,0.01164,0.00166,0.03519,0.02355,0.01164,0.00693,0.06428,0.12718,0.08396,0.04212,0.0471,26.1198240165631
"Montreal",2018-11-01,0.59696,0.0395,0.03453,0.32901,0.1221,0.17348,0.18591,0.16464,0.16298,0.19088,0.48646,0.51354,0.37652,0.19227,0.04558,0.01796,0.05718,0.3105,0.05359,0.08149,0.13895,0.06464,0.33204,0.21906,0.11022,0.61243,0.09033,0.10525,0.19558,0.69917,0.22182,0.13425,0.19254,0.05028,0.05967,0.0663,0.01077,0.11188,0.0105,0.00166,0.03757,0.02265,0.00939,0.0058,0.06492,0.12652,0.08536,0.04171,0.04613,26.5127593152064
