"Date","GEO","VALUE","val_norm","Components","Unit of measure"
2020-12-01,"Canada",1.97,0.0197,"UnMort_fix5","Interest rate (percentage)"
2020-12-01,"Canada",20241,2.0241e+10,"Credit_rate","Dollars (in millions)"
2020-12-01,"Canada",4.29,0.0429,"Credit_rate","Interest rate (percentage)"
2021-01-01,"Canada",8738,8.738e+09,"InMort_total","Dollars (in millions)"
2021-01-01,"Canada",2.12,0.0212,"InMort_total","Interest rate (percentage)"
2021-01-01,"Canada",1210,1.21e+09,"InMort_var","Dollars (in millions)"
2021-01-01,"Canada",1.86,0.0186,"InMort_var","Interest rate (percentage)"
2021-01-01,"Canada",431,4.31e+08,"InMort_fix0_1","Dollars (in millions)"
2021-01-01,"Canada",5.59,0.0559,"InMort_fix0_1","Interest rate (percentage)"
2021-01-01,"Canada",497,4.97e+08,"InMort_fix1_3","Dollars (in millions)"
2021-01-01,"Canada",2.71,0.0271,"InMort_fix1_3","Interest rate (percentage)"
2021-01-01,"Canada",2060,2.06e+09,"InMort_fix3_5","Dollars (in millions)"
2021-01-01,"Canada",1.85,0.0185,"InMort_fix3_5","Interest rate (percentage)"
2021-01-01,"Canada",4539,4.539e+09,"InMort_fix5","Dollars (in millions)"
2021-01-01,"Canada",1.92,0.0192,"InMort_fix5","Interest rate (percentage)"
2021-01-01,"Canada",32318,3.2318e+10,"UnMort_total","Dollars (in millions)"
2021-01-01,"Canada",2.02,0.0202,"UnMort_total","Interest rate (percentage)"
2021-01-01,"Canada",8936,8.936e+09,"UnMort_var","Dollars (in millions)"
2021-01-01,"Canada",1.78,0.0178,"UnMort_var","Interest rate (percentage)"
2021-01-01,"Canada",750,7.5e+08,"UnMort_fix0_1","Dollars (in millions)"
2021-01-01,"Canada",5.12,0.0512,"UnMort_fix0_1","Interest rate (percentage)"
2021-01-01,"Canada",2283,2.283e+09,"UnMort_fix1_3","Dollars (in millions)"
2021-01-01,"Canada",2.97,0.0297,"UnMort_fix1_3","Interest rate (percentage)"
2021-01-01,"Canada",8555,8.555e+09,"UnMort_fix3_5","Dollars (in millions)"
2021-01-01,"Canada",1.83,0.0183,"UnMort_fix3_5","Interest rate (percentage)"
2021-01-01,"Canada",11793,1.1793e+10,"UnMort_fix5","Dollars (in millions)"
2021-01-01,"Canada",1.96,0.0196,"UnMort_fix5","Interest rate (percentage)"
2021-01-01,"Canada",17627,1.7627e+10,"Credit_rate","Dollars (in millions)"
2021-01-01,"Canada",4.37,0.0437,"Credit_rate","Interest rate (percentage)"
2021-02-01,"Canada",8885,8.885e+09,"InMort_total","Dollars (in millions)"
2021-02-01,"Canada",2.06,0.0206,"InMort_total","Interest rate (percentage)"
2021-02-01,"Canada",1293,1.293e+09,"InMort_var","Dollars (in millions)"
2021-02-01,"Canada",1.77,0.0177,"InMort_var","Interest rate (percentage)"
2021-02-01,"Canada",377,3.77e+08,"InMort_fix0_1","Dollars (in millions)"
2021-02-01,"Canada",5.55,0.0555,"InMort_fix0_1","Interest rate (percentage)"
2021-02-01,"Canada",470,4.7e+08,"InMort_fix1_3","Dollars (in millions)"
2021-02-01,"Canada",2.65,0.0265,"InMort_fix1_3","Interest rate (percentage)"
2021-02-01,"Canada",1991,1.991e+09,"InMort_fix3_5","Dollars (in millions)"
2021-02-01,"Canada",1.82,0.0182,"InMort_fix3_5","Interest rate (percentage)"
2021-02-01,"Canada",4755,4.755e+09,"InMort_fix5","Dollars (in millions)"
2021-02-01,"Canada",1.91,0.0191,"InMort_fix5","Interest rate (percentage)"
2021-02-01,"Canada",32415,3.2415e+10,"UnMort_total","Dollars (in millions)"
2021-02-01,"Canada",1.98,0.0198,"UnMort_total","Interest rate (percentage)"
2021-02-01,"Canada",9161,9.161e+09,"UnMort_var","Dollars (in millions)"
2021-02-01,"Canada",1.71,0.0171,"UnMort_var","Interest rate (percentage)"
2021-02-01,"Canada",670,6.7e+08,"UnMort_fix0_1","Dollars (in millions)"
2021-02-01,"Canada",4.96,0.0496,"UnMort_fix0_1","Interest rate (percentage)"
2021-02-01,"Canada",2147,2.147e+09,"UnMort_fix1_3","Dollars (in millions)"
2021-02-01,"Canada",2.92,0.0292,"UnMort_fix1_3","Interest rate (percentage)"
2021-02-01,"Canada",8321,8.321e+09,"UnMort_fix3_5","Dollars (in millions)"
2021-02-01,"Canada",1.84,0.0184,"UnMort_fix3_5","Interest rate (percentage)"
2021-02-01,"Canada",12116,1.2116e+10,"UnMort_fix5","Dollars (in millions)"
2021-02-01,"Canada",1.94,0.0194,"UnMort_fix5","Interest rate (percentage)"
2021-02-01,"Canada",18525,1.8525e+10,"Credit_rate","Dollars (in millions)"
2021-02-01,"Canada",4.43,0.0443,"Credit_rate","Interest rate (percentage)"
2021-03-01,"Canada",10794,1.0794e+10,"InMort_total","Dollars (in millions)"
2021-03-01,"Canada",2.04,0.0204,"InMort_total","Interest rate (percentage)"
2021-03-01,"Canada",1674,1.674e+09,"InMort_var","Dollars (in millions)"
2021-03-01,"Canada",1.64,0.0164,"InMort_var","Interest rate (percentage)"
2021-03-01,"Canada",405,4.05e+08,"InMort_fix0_1","Dollars (in millions)"
2021-03-01,"Canada",5.47,0.0547,"InMort_fix0_1","Interest rate (percentage)"
2021-03-01,"Canada",605,6.05e+08,"InMort_fix1_3","Dollars (in millions)"
2021-03-01,"Canada",2.62,0.0262,"InMort_fix1_3","Interest rate (percentage)"
2021-03-01,"Canada",2139,2.139e+09,"InMort_fix3_5","Dollars (in millions)"
2021-03-01,"Canada",1.88,0.0188,"InMort_fix3_5","Interest rate (percentage)"
2021-03-01,"Canada",5971,5.971e+09,"InMort_fix5","Dollars (in millions)"
2021-03-01,"Canada",1.91,0.0191,"InMort_fix5","Interest rate (percentage)"
2021-03-01,"Canada",42471,4.2471e+10,"UnMort_total","Dollars (in millions)"
2021-03-01,"Canada",1.94,0.0194,"UnMort_total","Interest rate (percentage)"
2021-03-01,"Canada",13095,1.3095e+10,"UnMort_var","Dollars (in millions)"
2021-03-01,"Canada",1.6,0.016,"UnMort_var","Interest rate (percentage)"
2021-03-01,"Canada",719,7.19e+08,"UnMort_fix0_1","Dollars (in millions)"
2021-03-01,"Canada",5.11,0.0511,"UnMort_fix0_1","Interest rate (percentage)"
2021-03-01,"Canada",2732,2.732e+09,"UnMort_fix1_3","Dollars (in millions)"
2021-03-01,"Canada",2.83,0.0283,"UnMort_fix1_3","Interest rate (percentage)"
2021-03-01,"Canada",9394,9.394e+09,"UnMort_fix3_5","Dollars (in millions)"
2021-03-01,"Canada",1.89,0.0189,"UnMort_fix3_5","Interest rate (percentage)"
2021-03-01,"Canada",16532,1.6532e+10,"UnMort_fix5","Dollars (in millions)"
2021-03-01,"Canada",1.96,0.0196,"UnMort_fix5","Interest rate (percentage)"
2021-03-01,"Canada",22759,2.2759e+10,"Credit_rate","Dollars (in millions)"
2021-03-01,"Canada",4.12,0.0412,"Credit_rate","Interest rate (percentage)"
2021-04-01,"Canada",11008,1.1008e+10,"InMort_total","Dollars (in millions)"
2021-04-01,"Canada",2.06,0.0206,"InMort_total","Interest rate (percentage)"
2021-04-01,"Canada",2360,2.36e+09,"InMort_var","Dollars (in millions)"
2021-04-01,"Canada",1.57,0.0157,"InMort_var","Interest rate (percentage)"
2021-04-01,"Canada",476,4.76e+08,"InMort_fix0_1","Dollars (in millions)"
2021-04-01,"Canada",5.49,0.0549,"InMort_fix0_1","Interest rate (percentage)"
2021-04-01,"Canada",665,6.65e+08,"InMort_fix1_3","Dollars (in millions)"
2021-04-01,"Canada",2.62,0.0262,"InMort_fix1_3","Interest rate (percentage)"
2021-04-01,"Canada",2047,2.047e+09,"InMort_fix3_5","Dollars (in millions)"
2021-04-01,"Canada",1.95,0.0195,"InMort_fix3_5","Interest rate (percentage)"
2021-04-01,"Canada",5460,5.46e+09,"InMort_fix5","Dollars (in millions)"
2021-04-01,"Canada",1.95,0.0195,"InMort_fix5","Interest rate (percentage)"
2021-04-01,"Canada",40396,4.0396e+10,"UnMort_total","Dollars (in millions)"
2021-04-01,"Canada",1.94,0.0194,"UnMort_total","Interest rate (percentage)"
2021-04-01,"Canada",16182,1.6182e+10,"UnMort_var","Dollars (in millions)"
2021-04-01,"Canada",1.55,0.0155,"UnMort_var","Interest rate (percentage)"
2021-04-01,"Canada",740,7.4e+08,"UnMort_fix0_1","Dollars (in millions)"
2021-04-01,"Canada",4.92,0.0492,"UnMort_fix0_1","Interest rate (percentage)"
2021-04-01,"Canada",2703,2.703e+09,"UnMort_fix1_3","Dollars (in millions)"
2021-04-01,"Canada",2.88,0.0288,"UnMort_fix1_3","Interest rate (percentage)"
2021-04-01,"Canada",7972,7.972e+09,"UnMort_fix3_5","Dollars (in millions)"
2021-04-01,"Canada",1.98,0.0198,"UnMort_fix3_5","Interest rate (percentage)"
2021-04-01,"Canada",12799,1.2799e+10,"UnMort_fix5","Dollars (in millions)"
2021-04-01,"Canada",2.03,0.0203,"UnMort_fix5","Interest rate (percentage)"
2021-04-01,"Canada",23450,2.345e+10,"Credit_rate","Dollars (in millions)"
2021-04-01,"Canada",4.35,0.0435,"Credit_rate","Interest rate (percentage)"
2021-05-01,"Canada",10406,1.0406e+10,"InMort_total","Dollars (in millions)"
2021-05-01,"Canada",2.12,0.0212,"InMort_total","Interest rate (percentage)"
2021-05-01,"Canada",2737,2.737e+09,"InMort_var","Dollars (in millions)"
2021-05-01,"Canada",1.59,0.0159,"InMort_var","Interest rate (percentage)"
2021-05-01,"Canada",473,4.73e+08,"InMort_fix0_1","Dollars (in millions)"
2021-05-01,"Canada",5.56,0.0556,"InMort_fix0_1","Interest rate (percentage)"
2021-05-01,"Canada",645,6.45e+08,"InMort_fix1_3","Dollars (in millions)"
2021-05-01,"Canada",2.74,0.0274,"InMort_fix1_3","Interest rate (percentage)"
2021-05-01,"Canada",1782,1.782e+09,"InMort_fix3_5","Dollars (in millions)"
2021-05-01,"Canada",2.03,0.0203,"InMort_fix3_5","Interest rate (percentage)"
2021-05-01,"Canada",4768,4.768e+09,"InMort_fix5","Dollars (in millions)"
2021-05-01,"Canada",2.03,0.0203,"InMort_fix5","Interest rate (percentage)"
2021-05-01,"Canada",40247,4.0247e+10,"UnMort_total","Dollars (in millions)"
2021-05-01,"Canada",1.96,0.0196,"UnMort_total","Interest rate (percentage)"
2021-05-01,"Canada",18901,1.8901e+10,"UnMort_var","Dollars (in millions)"
2021-05-01,"Canada",1.55,0.0155,"UnMort_var","Interest rate (percentage)"
2021-05-01,"Canada",837,8.37e+08,"UnMort_fix0_1","Dollars (in millions)"
2021-05-01,"Canada",5.03,0.0503,"UnMort_fix0_1","Interest rate (percentage)"
2021-05-01,"Canada",2888,2.888e+09,"UnMort_fix1_3","Dollars (in millions)"
2021-05-01,"Canada",2.96,0.0296,"UnMort_fix1_3","Interest rate (percentage)"
2021-05-01,"Canada",6704,6.704e+09,"UnMort_fix3_5","Dollars (in millions)"
2021-05-01,"Canada",2.1,0.021,"UnMort_fix3_5","Interest rate (percentage)"
2021-05-01,"Canada",10917,1.0917e+10,"UnMort_fix5","Dollars (in millions)"
2021-05-01,"Canada",2.11,0.0211,"UnMort_fix5","Interest rate (percentage)"
2021-05-01,"Canada",23298,2.3298e+10,"Credit_rate","Dollars (in millions)"
2021-05-01,"Canada",4.43,0.0443,"Credit_rate","Interest rate (percentage)"
2021-06-01,"Canada",11974,1.1974e+10,"InMort_total","Dollars (in millions)"
2021-06-01,"Canada",2.12,0.0212,"InMort_total","Interest rate (percentage)"
2021-06-01,"Canada",3427,3.427e+09,"InMort_var","Dollars (in millions)"
2021-06-01,"Canada",1.57,0.0157,"InMort_var","Interest rate (percentage)"
2021-06-01,"Canada",549,5.49e+08,"InMort_fix0_1","Dollars (in millions)"
2021-06-01,"Canada",5.53,0.0553,"InMort_fix0_1","Interest rate (percentage)"
2021-06-01,"Canada",660,6.6e+08,"InMort_fix1_3","Dollars (in millions)"
2021-06-01,"Canada",2.71,0.0271,"InMort_fix1_3","Interest rate (percentage)"
2021-06-01,"Canada",1876,1.876e+09,"InMort_fix3_5","Dollars (in millions)"
2021-06-01,"Canada",2.07,0.0207,"InMort_fix3_5","Interest rate (percentage)"
2021-06-01,"Canada",5462,5.462e+09,"InMort_fix5","Dollars (in millions)"
2021-06-01,"Canada",2.06,0.0206,"InMort_fix5","Interest rate (percentage)"
2021-06-01,"Canada",46508,4.6508e+10,"UnMort_total","Dollars (in millions)"
2021-06-01,"Canada",1.96,0.0196,"UnMort_total","Interest rate (percentage)"
2021-06-01,"Canada",23028,2.3028e+10,"UnMort_var","Dollars (in millions)"
2021-06-01,"Canada",1.55,0.0155,"UnMort_var","Interest rate (percentage)"
2021-06-01,"Canada",880,8.8e+08,"UnMort_fix0_1","Dollars (in millions)"
2021-06-01,"Canada",4.94,0.0494,"UnMort_fix0_1","Interest rate (percentage)"
2021-06-01,"Canada",3418,3.418e+09,"UnMort_fix1_3","Dollars (in millions)"
2021-06-01,"Canada",2.92,0.0292,"UnMort_fix1_3","Interest rate (percentage)"
2021-06-01,"Canada",6985,6.985e+09,"UnMort_fix3_5","Dollars (in millions)"
2021-06-01,"Canada",2.15,0.0215,"UnMort_fix3_5","Interest rate (percentage)"
2021-06-01,"Canada",12196,1.2196e+10,"UnMort_fix5","Dollars (in millions)"
2021-06-01,"Canada",2.14,0.0214,"UnMort_fix5","Interest rate (percentage)"
2021-06-01,"Canada",25808,2.5808e+10,"Credit_rate","Dollars (in millions)"
2021-06-01,"Canada",4.37,0.0437,"Credit_rate","Interest rate (percentage)"
2021-07-01,"Canada",9476,9.476e+09,"InMort_total","Dollars (in millions)"
2021-07-01,"Canada",2.16,0.0216,"InMort_total","Interest rate (percentage)"
2021-07-01,"Canada",3113,3.113e+09,"InMort_var","Dollars (in millions)"
2021-07-01,"Canada",1.53,0.0153,"InMort_var","Interest rate (percentage)"
2021-07-01,"Canada",491,4.91e+08,"InMort_fix0_1","Dollars (in millions)"
2021-07-01,"Canada",5.53,0.0553,"InMort_fix0_1","Interest rate (percentage)"
2021-07-01,"Canada",636,6.36e+08,"InMort_fix1_3","Dollars (in millions)"
2021-07-01,"Canada",2.67,0.0267,"InMort_fix1_3","Interest rate (percentage)"
2021-07-01,"Canada",1571,1.571e+09,"InMort_fix3_5","Dollars (in millions)"
2021-07-01,"Canada",2.1,0.021,"InMort_fix3_5","Interest rate (percentage)"
2021-07-01,"Canada",3665,3.665e+09,"InMort_fix5","Dollars (in millions)"
2021-07-01,"Canada",2.17,0.0217,"InMort_fix5","Interest rate (percentage)"
2021-07-01,"Canada",39989,3.9989e+10,"UnMort_total","Dollars (in millions)"
2021-07-01,"Canada",1.96,0.0196,"UnMort_total","Interest rate (percentage)"
2021-07-01,"Canada",22130,2.213e+10,"UnMort_var","Dollars (in millions)"
2021-07-01,"Canada",1.52,0.0152,"UnMort_var","Interest rate (percentage)"
2021-07-01,"Canada",862,8.62e+08,"UnMort_fix0_1","Dollars (in millions)"
2021-07-01,"Canada",5,0.05,"UnMort_fix0_1","Interest rate (percentage)"
2021-07-01,"Canada",3209,3.209e+09,"UnMort_fix1_3","Dollars (in millions)"
2021-07-01,"Canada",2.95,0.0295,"UnMort_fix1_3","Interest rate (percentage)"
2021-07-01,"Canada",5779,5.779e+09,"UnMort_fix3_5","Dollars (in millions)"
2021-07-01,"Canada",2.2,0.022,"UnMort_fix3_5","Interest rate (percentage)"
2021-07-01,"Canada",8009,8.009e+09,"UnMort_fix5","Dollars (in millions)"
2021-07-01,"Canada",2.28,0.0228,"UnMort_fix5","Interest rate (percentage)"
2021-07-01,"Canada",23825,2.3825e+10,"Credit_rate","Dollars (in millions)"
2021-07-01,"Canada",4.46,0.0446,"Credit_rate","Interest rate (percentage)"
2021-08-01,"Canada",8300,8.3e+09,"InMort_total","Dollars (in millions)"
2021-08-01,"Canada",2.18,0.0218,"InMort_total","Interest rate (percentage)"
2021-08-01,"Canada",2973,2.973e+09,"InMort_var","Dollars (in millions)"
2021-08-01,"Canada",1.54,0.0154,"InMort_var","Interest rate (percentage)"
2021-08-01,"Canada",469,4.69e+08,"InMort_fix0_1","Dollars (in millions)"
2021-08-01,"Canada",5.59,0.0559,"InMort_fix0_1","Interest rate (percentage)"
2021-08-01,"Canada",614,6.14e+08,"InMort_fix1_3","Dollars (in millions)"
2021-08-01,"Canada",2.71,0.0271,"InMort_fix1_3","Interest rate (percentage)"
2021-08-01,"Canada",1373,1.373e+09,"InMort_fix3_5","Dollars (in millions)"
2021-08-01,"Canada",2.11,0.0211,"InMort_fix3_5","Interest rate (percentage)"
2021-08-01,"Canada",2872,2.872e+09,"InMort_fix5","Dollars (in millions)"
2021-08-01,"Canada",2.21,0.0221,"InMort_fix5","Interest rate (percentage)"
2021-08-01,"Canada",37045,3.7045e+10,"UnMort_total","Dollars (in millions)"
2021-08-01,"Canada",1.95,0.0195,"UnMort_total","Interest rate (percentage)"
2021-08-01,"Canada",21637,2.1637e+10,"UnMort_var","Dollars (in millions)"
2021-08-01,"Canada",1.52,0.0152,"UnMort_var","Interest rate (percentage)"
2021-08-01,"Canada",873,8.73e+08,"UnMort_fix0_1","Dollars (in millions)"
2021-08-01,"Canada",4.97,0.0497,"UnMort_fix0_1","Interest rate (percentage)"
2021-08-01,"Canada",3197,3.197e+09,"UnMort_fix1_3","Dollars (in millions)"
2021-08-01,"Canada",2.95,0.0295,"UnMort_fix1_3","Interest rate (percentage)"
2021-08-01,"Canada",5132,5.132e+09,"UnMort_fix3_5","Dollars (in millions)"
2021-08-01,"Canada",2.21,0.0221,"UnMort_fix3_5","Interest rate (percentage)"
2021-08-01,"Canada",6207,6.207e+09,"UnMort_fix5","Dollars (in millions)"
2021-08-01,"Canada",2.32,0.0232,"UnMort_fix5","Interest rate (percentage)"
2021-08-01,"Canada",23779,2.3779e+10,"Credit_rate","Dollars (in millions)"
2021-08-01,"Canada",4.61,0.0461,"Credit_rate","Interest rate (percentage)"
2021-09-01,"Canada",7445,7.445e+09,"InMort_total","Dollars (in millions)"
2021-09-01,"Canada",2.15,0.0215,"InMort_total","Interest rate (percentage)"
2021-09-01,"Canada",2665,2.665e+09,"InMort_var","Dollars (in millions)"
2021-09-01,"Canada",1.48,0.0148,"InMort_var","Interest rate (percentage)"
2021-09-01,"Canada",421,4.21e+08,"InMort_fix0_1","Dollars (in millions)"
2021-09-01,"Canada",5.61,0.0561,"InMort_fix0_1","Interest rate (percentage)"
2021-09-01,"Canada",594,5.94e+08,"InMort_fix1_3","Dollars (in millions)"
2021-09-01,"Canada",2.67,0.0267,"InMort_fix1_3","Interest rate (percentage)"
2021-09-01,"Canada",1264,1.264e+09,"InMort_fix3_5","Dollars (in millions)"
2021-09-01,"Canada",2.08,0.0208,"InMort_fix3_5","Interest rate (percentage)"
2021-09-01,"Canada",2501,2.501e+09,"InMort_fix5","Dollars (in millions)"
2021-09-01,"Canada",2.18,0.0218,"InMort_fix5","Interest rate (percentage)"
2021-09-01,"Canada",33042,3.3042e+10,"UnMort_total","Dollars (in millions)"
2021-09-01,"Canada",1.92,0.0192,"UnMort_total","Interest rate (percentage)"
2021-09-01,"Canada",19254,1.9254e+10,"UnMort_var","Dollars (in millions)"
2021-09-01,"Canada",1.48,0.0148,"UnMort_var","Interest rate (percentage)"
2021-09-01,"Canada",779,7.79e+08,"UnMort_fix0_1","Dollars (in millions)"
2021-09-01,"Canada",4.79,0.0479,"UnMort_fix0_1","Interest rate (percentage)"
2021-09-01,"Canada",3000,3e+09,"UnMort_fix1_3","Dollars (in millions)"
2021-09-01,"Canada",2.91,0.0291,"UnMort_fix1_3","Interest rate (percentage)"
2021-09-01,"Canada",4455,4.455e+09,"UnMort_fix3_5","Dollars (in millions)"
2021-09-01,"Canada",2.18,0.0218,"UnMort_fix3_5","Interest rate (percentage)"
2021-09-01,"Canada",5554,5.554e+09,"UnMort_fix5","Dollars (in millions)"
2021-09-01,"Canada",2.33,0.0233,"UnMort_fix5","Interest rate (percentage)"
2021-09-01,"Canada",21858,2.1858e+10,"Credit_rate","Dollars (in millions)"
2021-09-01,"Canada",4.6,0.046,"Credit_rate","Interest rate (percentage)"
2021-10-01,"Canada",7287,7.287e+09,"InMort_total","Dollars (in millions)"
2021-10-01,"Canada",2.12,0.0212,"InMort_total","Interest rate (percentage)"
2021-10-01,"Canada",2532,2.532e+09,"InMort_var","Dollars (in millions)"
2021-10-01,"Canada",1.46,0.0146,"InMort_var","Interest rate (percentage)"
2021-10-01,"Canada",402,4.02e+08,"InMort_fix0_1","Dollars (in millions)"
2021-10-01,"Canada",5.69,0.0569,"InMort_fix0_1","Interest rate (percentage)"
2021-10-01,"Canada",549,5.49e+08,"InMort_fix1_3","Dollars (in millions)"
2021-10-01,"Canada",2.64,0.0264,"InMort_fix1_3","Interest rate (percentage)"
2021-10-01,"Canada",1035,1.035e+09,"InMort_fix3_5","Dollars (in millions)"
2021-10-01,"Canada",2.1,0.021,"InMort_fix3_5","Interest rate (percentage)"
2021-10-01,"Canada",2769,2.769e+09,"InMort_fix5","Dollars (in millions)"
2021-10-01,"Canada",2.12,0.0212,"InMort_fix5","Interest rate (percentage)"
2021-10-01,"Canada",34320,3.432e+10,"UnMort_total","Dollars (in millions)"
2021-10-01,"Canada",1.89,0.0189,"UnMort_total","Interest rate (percentage)"
2021-10-01,"Canada",19890,1.989e+10,"UnMort_var","Dollars (in millions)"
2021-10-01,"Canada",1.45,0.0145,"UnMort_var","Interest rate (percentage)"
2021-10-01,"Canada",780,7.8e+08,"UnMort_fix0_1","Dollars (in millions)"
2021-10-01,"Canada",4.81,0.0481,"UnMort_fix0_1","Interest rate (percentage)"
2021-10-01,"Canada",2917,2.917e+09,"UnMort_fix1_3","Dollars (in millions)"
2021-10-01,"Canada",2.91,0.0291,"UnMort_fix1_3","Interest rate (percentage)"
2021-10-01,"Canada",4076,4.076e+09,"UnMort_fix3_5","Dollars (in millions)"
2021-10-01,"Canada",2.18,0.0218,"UnMort_fix3_5","Interest rate (percentage)"
2021-10-01,"Canada",6657,6.657e+09,"UnMort_fix5","Dollars (in millions)"
2021-10-01,"Canada",2.23,0.0223,"UnMort_fix5","Interest rate (percentage)"
2021-10-01,"Canada",21728,2.1728e+10,"Credit_rate","Dollars (in millions)"
2021-10-01,"Canada",4.67,0.0467,"Credit_rate","Interest rate (percentage)"
2021-11-01,"Canada",7499,7.499e+09,"InMort_total","Dollars (in millions)"
2021-11-01,"Canada",2.17,0.0217,"InMort_total","Interest rate (percentage)"
2021-11-01,"Canada",2515,2.515e+09,"InMort_var","Dollars (in millions)"
2021-11-01,"Canada",1.46,0.0146,"InMort_var","Interest rate (percentage)"
2021-11-01,"Canada",390,3.9e+08,"InMort_fix0_1","Dollars (in millions)"
2021-11-01,"Canada",5.56,0.0556,"InMort_fix0_1","Interest rate (percentage)"
2021-11-01,"Canada",568,5.68e+08,"InMort_fix1_3","Dollars (in millions)"
2021-11-01,"Canada",2.58,0.0258,"InMort_fix1_3","Interest rate (percentage)"
2021-11-01,"Canada",994,9.94e+08,"InMort_fix3_5","Dollars (in millions)"
2021-11-01,"Canada",2.22,0.0222,"InMort_fix3_5","Interest rate (percentage)"
2021-11-01,"Canada",3032,3.032e+09,"InMort_fix5","Dollars (in millions)"
2021-11-01,"Canada",2.23,0.0223,"InMort_fix5","Interest rate (percentage)"
