"GEO","Date","HPI","Pop","LF","Empl","Unempl","URATE","LF_RATE","ERATE","Compl_total","Compl_single","Compl_semi","Compl_row","Starts_total","Starts_single","Starts_semi","Starts_row","UC_total","UC_single","UC_semi","UC_row","Mort_rate","Credit_rate","InMort_total","InMort_var","InMort_fix0_1","InMort_fix1_over","UnMort_total","UnMort_var","UnMort_fix0_1","UnMort_fix1_over","Inc_med","Age0_17","Age18_64","Age65_over","num_fam","num_cpl","num_lone","num_single","pop_noKid","pop_kid1","pop_wkids","cpl_nokid","cpl_child","cpl_kids","Inc_allcpl","Inc_cpl_nk","Inc_cpl_child","Inc_cpl_kids","under_10k","10k_39k","40k_59k","60k_79k","80k_99k","100k_149k","over_100k","over_150k"
"Alberta",2018-04-01,99.1,3381600,2413700,2254200,159500,0.066,0.714,0.667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0427,0.0555,0.0355,0.0321,0.0597,0.0330666666666667,0.034,0.0313,0.0549,0.0333333333333333,63883,1000751,2612833,544904,1164457,1000854,163602,663226,459863,294093,410500,459863,200667,340324,94630,78214,103388,111618,NA,NA,NA,NA,NA,NA,NA,NA
"Alberta",2018-05-01,99.1,3386400,2415500,2256400,159100,0.066,0.713,0.666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0435,0.0543,0.0347,0.0297,0.0592,0.0332,0.0334,0.0294,0.055,0.0335666666666667,63953,1001970,2614787,547002,1165549,1001840,163708,664372,460061,294305,411182,460061,200824,340955,94752,78278,103554,111772,NA,NA,NA,NA,NA,NA,NA,NA
"Alberta",2018-06-01,99.3,3391400,2416100,2255700,160400,0.066,0.712,0.665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0432,0.0541,0.0335,0.027,0.06,0.0337333333333333,0.0318,0.0269,0.056,0.0342666666666667,64021,1003180,2616799,549093,1166658,1002843,163815,665541,460286,294514,411858,460286,200979,341579,94875,78342,103720,111928,NA,NA,NA,NA,NA,NA,NA,NA
"Alberta",2018-07-01,99.5,3396300,2420200,2258600,161600,0.067,0.713,0.665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0442,0.0555,0.0351,0.0299,0.0602,0.0341,0.0331,0.0296,0.0548,0.0342333333333333,64090,1004380,2618890,551180,1167790,1003860,163930,666750,460540,294720,412530,460540,201130,342190,95000,78410,103890,112090,0.031,0.176,0.128,0.119,0.117,0.193,0.429,0.235
"Alberta",2018-08-01,98.9,3401300,2427400,2263600,163800,0.067,0.714,0.666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0443,0.0568,0.0354,0.0304,0.0598,0.0341333333333333,0.0338,0.0302,0.0547,0.0348333333333333,64160,1005571,2621078,553264,1168949,1004885,164064,668012,460826,294926,413198,460826,201275,342784,95131,78483,104066,112264,NA,NA,NA,NA,NA,NA,NA,NA
"Alberta",2018-09-01,98.8,3406200,2434900,2267800,167100,0.069,0.715,0.666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0443,0.0571,0.036,0.0312,0.0591,0.0343,0.0345,0.0307,0.0545,0.0350666666666667,64232,1006751,2623373,555346,1170138,1005916,164223,669335,461146,295131,413862,461146,201413,343357,95270,78563,104249,112451,NA,NA,NA,NA,NA,NA,NA,NA
"Alberta",2018-10-01,98.7,3410500,2440200,2269100,171100,0.07,0.715,0.665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0448,0.06,0.0359,0.0324,0.0571,0.0345333333333333,0.0356,0.0333,0.0536,0.0352666666666667,64306,1007920,2625782,557426,1171358,1006949,164409,670726,461500,295337,414522,461500,201542,343907,95417,78649,104440,112653,NA,NA,NA,NA,NA,NA,NA,NA
"Alberta",2018-11-01,98.7,3414800,2442800,2275000,167800,0.069,0.715,0.666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0438,0.0617,0.0366,0.0331,0.0554,0.0354,0.0364,0.0342,0.0525,0.0359666666666667,64382,1009077,2628314,559503,1172612,1007983,164629,672192,461892,295542,415179,461892,201662,344430,95572,78743,104639,112872,NA,NA,NA,NA,NA,NA,NA,NA
"Alberta",2018-12-01,98.8,3419100,2440000,2276700,163200,0.067,0.714,0.666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0459,0.0628,0.0378,0.034,0.0565,0.0363,0.0372,0.0351,0.0528,0.0366333333333333,64461,1010222,2630977,561577,1173900,1009014,164887,673739,462321,295749,415831,462321,201769,344924,95736,78845,104846,113110,NA,NA,NA,NA,NA,NA,NA,NA
"Alberta",2019-01-01,98.7,3423600,2439500,2279700,159800,0.066,0.713,0.666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0459,0.0639,0.0384,0.0352,0.056,0.0364666666666667,0.0372,0.0349,0.0521,0.0367333333333333,64542,1011353,2633777,563650,1175225,1010040,165186,675374,462790,295956,416480,462790,201865,345386,95911,78956,105063,113367,NA,NA,NA,NA,NA,NA,NA,NA
"Alberta",2019-02-01,98.6,3427800,2442300,2273500,168700,0.069,0.712,0.663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0452,0.0639,0.0382,0.0366,0.0545,0.0360333333333333,0.0373,0.0356,0.0516,0.0365333333333333,64625,1012469,2636724,565720,1176589,1011059,165531,677102,463300,296165,417124,463300,201946,345812,96096,79076,105289,113645,NA,NA,NA,NA,NA,NA,NA,NA
"Alberta",2019-03-01,98.4,3432000,2443400,2271800,171600,0.07,0.712,0.662,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0444,0.0632,0.0376,0.0375,0.0544,0.0352,0.0368,0.0361,0.0516,0.0356333333333333,64712,1013571,2639824,567788,1177993,1012066,165928,678932,463853,296376,417766,463853,202012,346201,96293,79207,105525,113945,NA,NA,NA,NA,NA,NA,NA,NA
"Alberta",2019-04-01,97.9,3436200,2446500,2276400,170100,0.07,0.712,0.662,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0433,0.0612,0.0359,0.0382,0.0559,0.0330666666666667,0.0352,0.0364,0.0519,0.0336,64801,1014657,2643086,569854,1179440,1013061,166379,680869,464450,296588,418403,464450,202062,346549,96502,79348,105772,114270,NA,NA,NA,NA,NA,NA,NA,NA
"Alberta",2019-05-01,97.6,3440700,2443100,2278900,164200,0.067,0.71,0.662,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.043,0.0603,0.0345,0.039,0.0557,0.0319,0.0339,0.0363,0.0522,0.0325,64894,1015725,2646517,571918,1180930,1014040,166891,682920,465092,296803,419036,465092,202094,346853,96724,79500,106030,114621,NA,NA,NA,NA,NA,NA,NA,NA
"Alberta",2019-06-01,96.8,3445600,2448100,2285500,162600,0.066,0.711,0.663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0423,0.0596,0.0333,0.0399,0.0569,0.0312666666666667,0.0326,0.0368,0.0535,0.0316,64990,1016777,2650126,573980,1182466,1015001,167466,685091,465782,297020,419664,465782,202107,347111,96960,79664,106299,114999,NA,NA,NA,NA,NA,NA,NA,NA
"Alberta",2019-07-01,96.4,3450900,2449700,2281800,167800,0.068,0.71,0.661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0414,0.0595,0.0322,0.0408,0.0576,0.0305,0.0315,0.0374,0.0528,0.0308,65090,1017810,2653920,576040,1184050,1015940,168110,687390,466520,297240,420290,466520,202100,347320,97210,79840,106580,115405,0.029,0.166,0.148,0.124,0.115,0.175,0.418,0.243
"Alberta",2019-08-01,96.4,3456200,2454600,2279600,174900,0.071,0.71,0.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0408,0.0596,0.0316,0.0415,0.0561,0.03,0.0311,0.0376,0.0516,0.0304,65194,1018824,2657907,578098,1185683,1016856,168827,689822,467308,297463,420911,467308,202071,347476,97475,80029,106874,115842,NA,NA,NA,NA,NA,NA,NA,NA
"Alberta",2019-09-01,96.5,3462000,2452400,2277300,175000,0.071,0.708,0.658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0407,0.0593,0.0312,0.0417,0.057,0.0294333333333333,0.031,0.0386,0.0537,0.0300333333333333,65301,1019818,2662094,580154,1187367,1017745,169621,692395,468148,297690,421529,468148,202019,347578,97757,80233,107180,116310,NA,NA,NA,NA,NA,NA,NA,NA
"Alberta",2019-10-01,96.1,3467500,2452800,2280100,172700,0.07,0.707,0.658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0409,0.0595,0.0312,0.0419,0.0564,0.0294,0.0308,0.0382,0.0529,0.0301,65413,1020792,2666490,582208,1189105,1018605,170498,695114,469041,297921,422141,469041,201943,347621,98055,80450,107500,116811,NA,NA,NA,NA,NA,NA,NA,NA
"Alberta",2019-11-01,95.4,3473200,2451200,2278900,172300,0.07,0.706,0.656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0409,0.0609,0.0313,0.0401,0.0552,0.03,0.0313,0.0374,0.052,0.0306666666666667,65529,1021744,2671102,584260,1190897,1019434,171460,697987,469988,298156,422750,469988,201842,347604,98370,80682,107834,117347,NA,NA,NA,NA,NA,NA,NA,NA
"Alberta",2019-12-01,95.7,3477900,2456100,2277300,178800,0.073,0.706,0.655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0408,0.0612,0.0323,0.0397,0.0548,0.0305666666666667,0.0317,0.0376,0.0509,0.0310666666666667,65649,1022674,2675939,586310,1192745,1020228,172514,701020,470991,298395,423355,470991,201713,347523,98704,80930,108182,117920,NA,NA,NA,NA,NA,NA,NA,NA
"Alberta",2020-01-01,95.5,3482400,2454000,2271600,182400,0.074,0.705,0.652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0408,0.0628,0.0324,0.0391,0.054,0.0307666666666667,0.032,0.0367,0.0511,0.0311666666666667,65774,1023581,2681007,588359,1194652,1020985,173662,704219,472052,298640,423956,472052,201557,347376,99056,81194,108544,118530,NA,NA,NA,NA,NA,NA,NA,NA
"Alberta",2020-02-01,95.8,3486700,2455600,2272600,182900,0.074,0.704,0.652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0408,0.0612,0.0319,0.0393,0.0531,0.0305,0.0318,0.037,0.0502,0.0308333333333333,65904,1024465,2686316,590406,1196619,1021702,174911,707592,473172,298889,424552,473172,201371,347159,99428,81475,108922,119179,NA,NA,NA,NA,NA,NA,NA,NA
"Alberta",2020-03-01,95.6,3491300,2427500,2232500,195000,0.08,0.695,0.639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.039,0.048,0.0303,0.0264,0.0582,0.0294,0.0289,0.0219,0.0548,0.0299,66039,1025323,2691872,592451,1198648,1022378,176263,711144,474352,299144,425144,474352,201155,346870,99820,81773,109316,119869,NA,NA,NA,NA,NA,NA,NA,NA
"Alberta",2020-04-01,95.3,3495300,2353600,2120300,233300,0.099,0.673,0.607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0395,0.0464,0.0285,0.0231,0.0548,0.0284333333333333,0.0271,0.0214,0.051,0.0291666666666667,66179,1026157,2697683,594494,1200740,1023008,177724,714882,475595,299405,425732,475595,200907,346506,100233,82089,109726,120601,NA,NA,NA,NA,NA,NA,NA,NA
"Alberta",2020-05-01,95.3,3499000,2304200,2014900,289400,0.126,0.659,0.576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0386,0.0456,0.0278,0.0247,0.0529,0.0274,0.0272,0.0232,0.05,0.0284666666666667,66325,1026964,2703758,596536,1202898,1023590,179298,718814,476900,299671,426316,476900,200625,346064,100668,82423,110153,121376,NA,NA,NA,NA,NA,NA,NA,NA
"Alberta",2020-06-01,95.2,3502500,2318800,1979100,339700,0.146,0.662,0.565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0377,0.0451,0.0268,0.0243,0.0537,0.0265,0.0266,0.0231,0.0494,0.0279333333333333,66476,1027744,2710103,598577,1205124,1024122,180990,722945,478271,299944,426896,478271,200309,345542,101125,82777,110597,122197,NA,NA,NA,NA,NA,NA,NA,NA
"Alberta",2020-07-01,94.6,3505900,2384900,2040100,344800,0.145,0.68,0.582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0364,0.0445,0.0257,0.0234,0.0538,0.0255666666666667,0.0255,0.0224,0.0496,0.0268,66632,1028497,2716728,600615,1207418,1024602,182803,727281,479709,300224,427470,479709,199957,344936,101605,83151,111058,123065,0.021,0.178,0.132,0.116,0.12,0.19,0.433,0.244
"Alberta",2020-08-01,94.5,3509100,2421400,2094700,326800,0.135,0.69,0.597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0357,0.0441,0.024,0.0222,0.0537,0.0242666666666667,0.024,0.0214,0.0497,0.0255333333333333,66795,1029221,2723639,602653,1209784,1025025,184743,731831,481214,300511,428041,481214,199568,344243,102110,83545,111538,123981,NA,NA,NA,NA,NA,NA,NA,NA
"Alberta",2020-09-01,95.1,3512100,2433900,2132600,301300,0.124,0.693,0.607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0351,0.043,0.023,0.0216,0.0524,0.0234333333333333,0.0229,0.0206,0.0494,0.0245333333333333,66964,1029916,2730845,604689,1212222,1025391,186813,736599,482789,300805,428608,482789,199141,343461,102639,83960,112036,124946,NA,NA,NA,NA,NA,NA,NA,NA
"Alberta",2020-10-01,95.5,3515300,2444100,2156600,287600,0.118,0.695,0.613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0345,0.0432,0.022,0.021,0.0511,0.0224666666666667,0.022,0.02,0.0481,0.0236666666666667,67139,1030581,2738354,606723,1214734,1025695,189019,741593,484434,301107,429170,484434,198674,342586,103193,84396,112554,125963,NA,NA,NA,NA,NA,NA,NA,NA
"Alberta",2020-11-01,96.2,3518700,2453900,2174700,279200,0.114,0.697,0.618,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0342,0.0443,0.0218,0.0207,0.0546,0.0221666666666667,0.0217,0.0196,0.0501,0.0235,67321,1031215,2746172,608756,1217323,1025936,191365,746820,486153,301417,429729,486153,198166,341617,103774,84855,113090,127032,NA,NA,NA,NA,NA,NA,NA,NA
"Alberta",2020-12-01,96.1,3521900,2449500,2176200,273300,0.112,0.696,0.618,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0334,0.0429,0.0216,0.0198,0.055,0.0219666666666667,0.0208,0.0187,0.0496,0.023,67509,1031817,2754308,610788,1219990,1026111,193854,752285,487945,301735,430282,487945,197616,340550,104381,85337,113647,128156,NA,NA,NA,NA,NA,NA,NA,NA
"Alberta",2021-01-01,96.3,3524900,2448100,2177400,270700,0.111,0.695,0.618,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.033,0.0437,0.0212,0.0186,0.0559,0.0216,0.0202,0.0178,0.0512,0.0225333333333333,67704,1032387,2762771,612818,1222737,1026216,196492,757996,489812,302062,430831,489812,197022,339382,105016,85843,114224,129335,NA,NA,NA,NA,NA,NA,NA,NA
"Alberta",2021-02-01,97.5,3528000,2447600,2186800,260800,0.107,0.694,0.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0325,0.0443,0.0206,0.0177,0.0555,0.0212666666666667,0.0198,0.0171,0.0496,0.0223333333333333,67906,1032924,2771567,614848,1225565,1026250,199283,763959,491757,302398,431376,491757,196383,338110,105680,86372,114823,130572,NA,NA,NA,NA,NA,NA,NA,NA
"Alberta",2021-03-01,98.6,3530800,2449200,2206700,242500,0.099,0.694,0.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0326,0.0412,0.0204,0.0164,0.0547,0.0213666666666667,0.0194,0.016,0.0511,0.0222666666666667,68115,1033426,2780704,616876,1228477,1026210,202232,770181,493780,302743,431917,493780,195698,336732,106372,86926,115442,131867,NA,NA,NA,NA,NA,NA,NA,NA
"Alberta",2021-04-01,100.9,3533400,2443300,2216700,226600,0.093,0.691,0.627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0325,0.0435,0.0206,0.0157,0.0549,0.0217333333333333,0.0194,0.0155,0.0492,0.0229666666666667,68332,1033894,2790191,618902,1231474,1026094,205342,776667,495883,303098,432452,495883,194966,335244,107094,87506,116084,133222,NA,NA,NA,NA,NA,NA,NA,NA
"Alberta",2021-05-01,104.5,3535000,2435400,2222300,213000,0.087,0.689,0.629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0325,0.0443,0.0212,0.0159,0.0556,0.0226666666666667,0.0196,0.0155,0.0503,0.0239,68556,1034327,2800034,620928,1234558,1025897,208619,783426,498067,303463,432984,498067,194185,333644,107847,88111,116748,134639,NA,NA,NA,NA,NA,NA,NA,NA
"Alberta",2021-06-01,107.6,3536400,2432500,2220000,212500,0.087,0.688,0.628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0326,0.0437,0.0212,0.0157,0.0553,0.0228,0.0196,0.0155,0.0494,0.0240333333333333,68788,1034723,2810243,622953,1237731,1025619,212067,790462,500334,303837,433509,500334,193354,331930,108631,88743,117435,136120,NA,NA,NA,NA,NA,NA,NA,NA
"Alberta",2021-07-01,108,3538300,2434900,2225000,210000,0.086,0.688,0.629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.032,0.0446,0.0216,0.0153,0.0553,0.0231333333333333,0.0196,0.0152,0.05,0.0247666666666667,69027,1035081,2820824,624976,1240995,1025255,215690,797784,502686,304223,434032,502686,192472,330097,109446,89402,118145,137665,NA,NA,NA,NA,NA,NA,NA,NA
"Alberta",2021-08-01,107.8,3541300,2440900,2234100,206700,0.085,0.689,0.631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.032,0.0461,0.0218,0.0154,0.0559,0.0234333333333333,0.0195,0.0152,0.0497,0.0249333333333333,69275,1035402,2831786,626999,1244351,1024804,219492,805397,505123,304619,434550,505123,191537,328143,110295,90089,118879,139276,NA,NA,NA,NA,NA,NA,NA,NA
"Alberta",2021-09-01,107.6,3545500,2453400,2252500,200900,0.082,0.692,0.635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0322,0.046,0.0215,0.0148,0.0561,0.0231,0.0192,0.0148,0.0479,0.0247333333333333,69531,1035684,2843136,629021,1247801,1024263,223479,813308,507648,305026,435062,507648,190548,326066,111177,90804,119637,140955,NA,NA,NA,NA,NA,NA,NA,NA
"Alberta",2021-10-01,107.6,3550600,2456900,2261700,195100,0.079,0.692,0.637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0329,0.0467,0.0212,0.0146,0.0569,0.0228666666666667,0.0189,0.0145,0.0481,0.0244,69796,1035927,2854883,631041,1251347,1023629,227654,821524,510262,305445,435571,510262,189504,323862,112093,91549,120421,142703,NA,NA,NA,NA,NA,NA,NA,NA
"Alberta",2021-11-01,107.8,3556100,2466100,2273100,193000,0.078,0.693,0.639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.034,0.0471,0.0217,0.0146,0.0556,0.0234333333333333,0.0195,0.0147,0.0482,0.0252,70069,1036129,2867033,633061,1254991,1022900,232022,830051,512966,305876,436075,512966,188404,321529,113043,92323,121229,144522,NA,NA,NA,NA,NA,NA,NA,NA
"Alberta",2021-12-01,108.2,3562100,2469200,2281200,188000,0.076,0.693,0.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0345,0.0464,0.0225,0.0146,0.0558,0.025,0.02,0.0149,0.0482,0.0263,70351,1036291,2879595,635080,1258735,1022073,236588,838895,515762,306319,436573,515762,187246,319064,114030,93127,122063,146413,NA,NA,NA,NA,NA,NA,NA,NA
"British Columbia",2013-01-01,93.3,3794300,2443900,2275200,168700,0.069,0.644,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0414,0.0575,0.0323,0.0357,0.0514,0.0300333333333333,0.0314,0.0345,0.0458,0.0299333333333333,46593,833343,2788162,729338,1264162,1095840,168322,794171,564871,333284,366020,564871,227559,303387,71213,61130,78275,86162,NA,NA,NA,NA,NA,NA,NA,NA
"British Columbia",2013-02-01,93.4,3798800,2444100,2280700,163400,0.067,0.643,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0411,0.0565,0.0319,0.0352,0.0498,0.0298333333333333,0.0312,0.0347,0.0456,0.0297666666666667,46624,832016,2790851,732148,1265671,1098042,167628,794701,566408,333237,366038,566408,227701,303916,71282,61120,78463,86341,NA,NA,NA,NA,NA,NA,NA,NA
"British Columbia",2013-03-01,93.2,3803300,2447700,2281800,165900,0.068,0.644,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0402,0.0562,0.0313,0.0351,0.0489,0.0294333333333333,0.0307,0.0348,0.0445,0.0294333333333333,46664,830867,2793506,734954,1267201,1100196,167004,795323,567918,333223,366072,567918,227855,304410,71364,61123,78658,86539,NA,NA,NA,NA,NA,NA,NA,NA
"British Columbia",2013-04-01,93.3,3808100,2451200,2287300,163900,0.067,0.644,0.601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0402,0.0539,0.0311,0.0352,0.0489,0.0294333333333333,0.0303,0.0351,0.044,0.0291666666666667,46712,829888,2796127,737755,1268751,1102304,166447,796033,569401,333241,366120,569401,228021,304873,71460,61141,78859,86755,NA,NA,NA,NA,NA,NA,NA,NA
"British Columbia",2013-05-01,93,3813500,2449900,2285300,164600,0.067,0.642,0.599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0402,0.0542,0.0309,0.035,0.0478,0.0292333333333333,0.0301,0.0344,0.043,0.0290666666666667,46767,829074,2798717,740552,1270320,1104366,165954,796828,570859,333289,366183,570859,228197,305304,71568,61171,79067,86989,NA,NA,NA,NA,NA,NA,NA,NA
"British Columbia",2013-06-01,92.7,3819400,2447900,2288200,159700,0.065,0.641,0.599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04,0.0525,0.0308,0.0349,0.0475,0.0291,0.03,0.0345,0.044,0.0288666666666667,46830,828417,2801278,743344,1271907,1106384,165522,797705,572292,333366,366259,572292,228384,305706,71689,61215,79281,87239,NA,NA,NA,NA,NA,NA,NA,NA
"British Columbia",2013-07-01,92.9,3825400,2448800,2287600,161300,0.066,0.64,0.598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0408,0.0538,0.0314,0.0331,0.0495,0.0296,0.0307,0.0327,0.0454,0.0298,46900,827910,2803810,746130,1273510,1108360,165150,798660,573700,333470,366350,573700,228580,306080,71820,61270,79500,87505,0.055,0.254,0.152,0.123,0.108,0.159,0.309,0.15
"British Columbia",2013-08-01,92.5,3831500,2454900,2291900,163000,0.066,0.641,0.598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0414,0.0547,0.0322,0.0313,0.0489,0.0307,0.0312,0.031,0.0446,0.0306333333333333,46976,827547,2806315,748911,1275129,1110295,164834,799690,575085,333600,366453,575085,228785,306428,71962,61337,79724,87785,NA,NA,NA,NA,NA,NA,NA,NA
"British Columbia",2013-09-01,92.5,3837700,2458700,2295600,163100,0.066,0.641,0.598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0433,0.0547,0.0331,0.0303,0.0492,0.0316333333333333,0.0318,0.0299,0.0475,0.0316666666666667,47059,827321,2808796,751686,1276763,1112191,164572,800792,576447,333755,366570,576447,228998,306750,72114,61414,79954,88079,NA,NA,NA,NA,NA,NA,NA,NA
"British Columbia",2013-10-01,92.2,3843400,2458000,2296200,161800,0.066,0.64,0.597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.044,0.0558,0.0332,0.0295,0.0512,0.0322666666666667,0.0321,0.0293,0.0466,0.0326,47147,827225,2811252,754455,1278410,1114049,164361,801962,577787,333933,366699,577787,229218,307049,72275,61501,80187,88385,NA,NA,NA,NA,NA,NA,NA,NA
"British Columbia",2013-11-01,92,3849000,2451500,2290200,161300,0.066,0.637,0.595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0439,0.0563,0.033,0.0288,0.0497,0.0324666666666667,0.0319,0.0287,0.0469,0.0330666666666667,47240,827253,2813686,757218,1280069,1115871,164198,803196,579106,334132,366839,579106,229446,307327,72445,61597,80425,88703,NA,NA,NA,NA,NA,NA,NA,NA
"British Columbia",2013-12-01,91.8,3853900,2456700,2293200,163500,0.067,0.637,0.595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0439,0.0551,0.0327,0.0286,0.0508,0.0317666666666667,0.0316,0.0285,0.0475,0.0328666666666667,47339,827397,2816100,759975,1281739,1117658,164081,804492,580404,334352,366991,580404,229679,307583,72623,61702,80666,89032,NA,NA,NA,NA,NA,NA,NA,NA
"British Columbia",2014-01-01,91.8,3858600,2465800,2301900,163900,0.066,0.639,0.597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0438,0.0578,0.0328,0.0283,0.0519,0.0322,0.0315,0.0281,0.049,0.0328333333333333,47442,827651,2818494,762725,1283419,1119411,164008,805846,581683,334591,367155,581683,229917,307821,72809,61814,80910,89371,NA,NA,NA,NA,NA,NA,NA,NA
"British Columbia",2014-02-01,91.8,3863300,2474200,2311000,163200,0.066,0.64,0.598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0432,0.0564,0.0322,0.0283,0.0529,0.0315666666666667,0.0312,0.0281,0.0492,0.0321333333333333,47550,828008,2820870,765468,1285109,1121133,163975,807255,582943,334847,367328,582943,230160,308041,73001,61934,81157,89718,NA,NA,NA,NA,NA,NA,NA,NA
"British Columbia",2014-03-01,91.6,3868500,2472900,2315900,157000,0.063,0.639,0.599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0416,0.0569,0.032,0.0284,0.0541,0.0308333333333333,0.0308,0.0282,0.0508,0.0313333333333333,47662,828461,2823231,768204,1286806,1122825,163981,808715,584184,335119,367512,584184,230407,308245,73199,62061,81406,90073,NA,NA,NA,NA,NA,NA,NA,NA
"British Columbia",2014-04-01,91.2,3874900,2472700,2318700,154000,0.062,0.638,0.598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0402,0.0549,0.0316,0.0288,0.0551,0.0299666666666667,0.0304,0.0283,0.0499,0.0304,47777,829004,2825576,770932,1288510,1124488,164021,810223,585407,335406,367706,585407,230657,308434,73403,62194,81658,90436,NA,NA,NA,NA,NA,NA,NA,NA
"British Columbia",2014-05-01,90.9,3881800,2475900,2324700,151200,0.061,0.638,0.599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0402,0.0535,0.0317,0.0287,0.0552,0.0299,0.0304,0.0285,0.0459,0.0303333333333333,47895,829629,2827909,773653,1290219,1126124,164095,811775,586614,335706,367909,586614,230910,308611,73611,62331,81911,90804,NA,NA,NA,NA,NA,NA,NA,NA
